Zip,City,State,Region,District,Country
58239,Hannah,ND,Central,District #32,USA
58240,Hatton,ND,Central,District #32,USA
58241,Hensel,ND,Central,District #32,USA
58243,Hoople,ND,Central,District #32,USA
58244,Inkster,ND,Central,District #32,USA
58249,Langdon,ND,Central,District #32,USA
58250,Lankin,ND,Central,District #32,USA
58251,Larimore,ND,Central,District #32,USA
58254,Mcville,ND,Central,District #32,USA
58255,Maida,ND,Central,District #32,USA
58256,Manvel,ND,Central,District #32,USA
58257,Mayville,ND,Central,District #32,USA
58258,Mekinock,ND,Central,District #32,USA
58259,Michigan,ND,Central,District #32,USA
58260,Milton,ND,Central,District #32,USA
58261,Minto,ND,Central,District #32,USA
58262,Mountain,ND,Central,District #32,USA
58265,Neche,ND,Central,District #32,USA
58266,Niagara,ND,Central,District #32,USA
58267,Northwood,ND,Central,District #32,USA
58269,Osnabrock,ND,Central,District #32,USA
58270,Park River,ND,Central,District #32,USA
58271,Pembina,ND,Central,District #32,USA
58272,Petersburg,ND,Central,District #32,USA
58273,Pisek,ND,Central,District #32,USA
58274,Portland,ND,Central,District #32,USA
58275,Reynolds,ND,Central,District #32,USA
58276,Saint Thomas,ND,Central,District #32,USA
58277,Sharon,ND,Central,District #32,USA
58278,Thompson,ND,Central,District #32,USA
58281,Wales,ND,Central,District #32,USA
58282,Walhalla,ND,Central,District #32,USA
58301,Devils Lake,ND,Central,District #32,USA
58310,Agate,ND,Central,District #32,USA
58311,Alsen,ND,Central,District #32,USA
58313,Balta,ND,Central,District #32,USA
58316,Belcourt,ND,Central,District #32,USA
58317,Bisbee,ND,Central,District #32,USA
58318,Bottineau,ND,Central,District #32,USA
58321,Brocket,ND,Central,District #32,USA
58323,Calvin,ND,Central,District #32,USA
58324,Cando,ND,Central,District #32,USA
58325,Churchs Ferry,ND,Central,District #32,USA
58327,Crary,ND,Central,District #32,USA
58329,Dunseith,ND,Central,District #32,USA
58330,Edmore,ND,Central,District #32,USA
58331,Egeland,ND,Central,District #32,USA
58332,Esmond,ND,Central,District #32,USA
58335,Fort Totten,ND,Central,District #32,USA
58338,Hampden,ND,Central,District #32,USA
58339,Hansboro,ND,Central,District #32,USA
58341,Harvey,ND,Central,District #32,USA
58343,Knox,ND,Central,District #32,USA
58344,Lakota,ND,Central,District #32,USA
58345,Lawton,ND,Central,District #32,USA
58346,Leeds,ND,Central,District #32,USA
58348,Maddock,ND,Central,District #32,USA
58351,Minnewaukan,ND,Central,District #32,USA
58352,Munich,ND,Central,District #32,USA
58353,Mylo,ND,Central,District #32,USA
58355,Nekoma,ND,Central,District #32,USA
58356,New Rockford,ND,Central,District #32,USA
58357,Oberon,ND,Central,District #32,USA
58361,Pekin,ND,Central,District #32,USA
58362,Penn,ND,Central,District #32,USA
58363,Perth,ND,Central,District #32,USA
58365,Rocklake,ND,Central,District #32,USA
58366,Rolette,ND,Central,District #32,USA
58367,Rolla,ND,Central,District #32,USA
58368,Rugby,ND,Central,District #32,USA
58369,Saint John,ND,Central,District #32,USA
58370,Saint Michael,ND,Central,District #32,USA
58372,Sarles,ND,Central,District #32,USA
58374,Sheyenne,ND,Central,District #32,USA
58377,Starkweather,ND,Central,District #32,USA
58379,Tokio,ND,Central,District #32,USA
58380,Tolna,ND,Central,District #32,USA
58381,Warwick,ND,Central,District #32,USA
58382,Webster,ND,Central,District #32,USA
58384,Willow City,ND,Central,District #32,USA
58385,Wolford,ND,Central,District #32,USA
58386,York,ND,Central,District #32,USA
58401,Jamestown,ND,Central,District #32,USA
58402,Jamestown,ND,Central,District #32,USA
58405,Jamestown,ND,Central,District #32,USA
58413,Ashley,ND,Central,District #32,USA
58415,Berlin,ND,Central,District #32,USA
58416,Binford,ND,Central,District #32,USA
58418,Bowdon,ND,Central,District #32,USA
58420,Buchanan,ND,Central,District #32,USA
58421,Carrington,ND,Central,District #32,USA
58422,Cathay,ND,Central,District #32,USA
58423,Chaseley,ND,Central,District #32,USA
58424,Cleveland,ND,Central,District #32,USA
58425,Cooperstown,ND,Central,District #32,USA
58426,Courtenay,ND,Central,District #32,USA
58428,Dawson,ND,Central,District #32,USA
58429,Dazey,ND,Central,District #32,USA
58430,Denhoff,ND,Central,District #32,USA
58431,Dickey,ND,Central,District #32,USA
58433,Edgeley,ND,Central,District #32,USA
58436,Ellendale,ND,Central,District #32,USA
58438,Fessenden,ND,Central,District #32,USA
58439,Forbes,ND,Central,District #32,USA
58440,Fredonia,ND,Central,District #32,USA
58441,Fullerton,ND,Central,District #32,USA
58442,Gackle,ND,Central,District #32,USA
58443,Glenfield,ND,Central,District #32,USA
58444,Goodrich,ND,Central,District #32,USA
58445,Grace City,ND,Central,District #32,USA
58448,Hannaford,ND,Central,District #32,USA
58451,Hurdsfield,ND,Central,District #32,USA
58452,Jessie,ND,Central,District #32,USA
58454,Jud,ND,Central,District #32,USA
58455,Kensal,ND,Central,District #32,USA
58456,Kulm,ND,Central,District #32,USA
58458,Lamoure,ND,Central,District #32,USA
58460,Lehr,ND,Central,District #32,USA
58461,Litchville,ND,Central,District #32,USA
58463,Mcclusky,ND,Central,District #32,USA
58464,Mchenry,ND,Central,District #32,USA
58466,Marion,ND,Central,District #32,USA
58467,Medina,ND,Central,District #32,USA
58472,Montpelier,ND,Central,District #32,USA
58474,Oakes,ND,Central,District #32,USA
58475,Pettibone,ND,Central,District #32,USA
58476,Pingree,ND,Central,District #32,USA
58477,Regan,ND,Central,District #32,USA
58478,Robinson,ND,Central,District #32,USA
58479,Rogers,ND,Central,District #32,USA
58480,Sanborn,ND,Central,District #32,USA
58481,Spiritwood,ND,Central,District #32,USA
58482,Steele,ND,Central,District #32,USA
58483,Streeter,ND,Central,District #32,USA
58484,Sutton,ND,Central,District #32,USA
58486,Sykeston,ND,Central,District #32,USA
58487,Tappen,ND,Central,District #32,USA
58488,Tuttle,ND,Central,District #32,USA
58490,Verona,ND,Central,District #32,USA
58492,Wimbledon,ND,Central,District #32,USA
58494,Wing,ND,Central,District #32,USA
58495,Wishek,ND,Central,District #32,USA
58496,Woodworth,ND,Central,District #32,USA
58497,Ypsilanti,ND,Central,District #32,USA
58501,Bismarck,ND,Central,District #32,USA
58502,Bismarck,ND,Central,District #32,USA
58503,Bismarck,ND,Central,District #32,USA
58504,Bismarck,ND,Central,District #32,USA
58505,Bismarck,ND,Central,District #32,USA
58506,Bismarck,ND,Central,District #32,USA
58507,Bismarck,ND,Central,District #32,USA
58520,Almont,ND,Central,District #32,USA
58521,Baldwin,ND,Central,District #32,USA
58523,Beulah,ND,Central,District #32,USA
58524,Braddock,ND,Central,District #32,USA
58528,Cannon Ball,ND,Central,District #32,USA
58529,Carson,ND,Central,District #32,USA
58530,Center,ND,Central,District #32,USA
58531,Coleharbor,ND,Central,District #32,USA
58532,Driscoll,ND,Central,District #32,USA
58533,Elgin,ND,Central,District #32,USA
58535,Flasher,ND,Central,District #32,USA
58538,Fort Yates,ND,Central,District #32,USA
58540,Garrison,ND,Central,District #32,USA
58541,Golden Valley,ND,Central,District #32,USA
58542,Hague,ND,Central,District #32,USA
58544,Hazelton,ND,Central,District #32,USA
58545,Hazen,ND,Central,District #32,USA
58549,Kintyre,ND,Central,District #32,USA
58552,Linton,ND,Central,District #32,USA
58554,Mandan,ND,Central,District #32,USA
58558,Menoken,ND,Central,District #32,USA
58559,Mercer,ND,Central,District #32,USA
58560,Moffit,ND,Central,District #32,USA
58561,Napoleon,ND,Central,District #32,USA
58562,New Leipzig,ND,Central,District #32,USA
58563,New Salem,ND,Central,District #32,USA
58564,Raleigh,ND,Central,District #32,USA
58565,Riverdale,ND,Central,District #32,USA
58566,Saint Anthony,ND,Central,District #32,USA
58568,Selfridge,ND,Central,District #32,USA
58569,Shields,ND,Central,District #32,USA
58570,Solen,ND,Central,District #32,USA
58571,Stanton,ND,Central,District #32,USA
58572,Sterling,ND,Central,District #32,USA
58573,Strasburg,ND,Central,District #32,USA
58575,Turtle Lake,ND,Central,District #32,USA
58576,Underwood,ND,Central,District #32,USA
58577,Washburn,ND,Central,District #32,USA
58579,Wilton,ND,Central,District #32,USA
58580,Zap,ND,Central,District #32,USA
58581,Zeeland,ND,Central,District #32,USA
58601,Dickinson,ND,Central,District #32,USA
58602,Dickinson,ND,Central,District #32,USA
58620,Amidon,ND,Central,District #32,USA
58621,Beach,ND,Central,District #32,USA
58622,Belfield,ND,Central,District #32,USA
58623,Bowman,ND,Central,District #32,USA
58625,Dodge,ND,Central,District #32,USA
58626,Dunn Center,ND,Central,District #32,USA
58627,Fairfield,ND,Central,District #32,USA
58630,Gladstone,ND,Central,District #32,USA
58631,Glen Ullin,ND,Central,District #32,USA
58632,Golva,ND,Central,District #32,USA
58634,Grassy Butte,ND,Central,District #32,USA
58636,Halliday,ND,Central,District #32,USA
58638,Hebron,ND,Central,District #32,USA
58639,Hettinger,ND,Central,District #32,USA
58640,Killdeer,ND,Central,District #32,USA
58641,Lefor,ND,Central,District #32,USA
58642,Manning,ND,Central,District #32,USA
58643,Marmarth,ND,Central,District #32,USA
58644,Marshall,ND,Central,District #32,USA
58645,Medora,ND,Central,District #32,USA
58646,Mott,ND,Central,District #32,USA
58647,New England,ND,Central,District #32,USA
58649,Reeder,ND,Central,District #32,USA
58650,Regent,ND,Central,District #32,USA
58651,Rhame,ND,Central,District #32,USA
58652,Richardton,ND,Central,District #32,USA
58653,Scranton,ND,Central,District #32,USA
58654,Sentinel Butte,ND,Central,District #32,USA
58655,South Heart,ND,Central,District #32,USA
58656,Taylor,ND,Central,District #32,USA
58701,Minot,ND,Central,District #32,USA
58702,Minot,ND,Central,District #32,USA
58703,Minot,ND,Central,District #32,USA
58704,Minot Afb,ND,Central,District #32,USA
58705,Minot Afb,ND,Central,District #32,USA
58707,Minot,ND,Central,District #32,USA
58710,Anamoose,ND,Central,District #32,USA
58711,Antler,ND,Central,District #32,USA
58712,Balfour,ND,Central,District #32,USA
58713,Bantry,ND,Central,District #32,USA
58716,Benedict,ND,Central,District #32,USA
58718,Berthold,ND,Central,District #32,USA
58721,Bowbells,ND,Central,District #32,USA
58722,Burlington,ND,Central,District #32,USA
58723,Butte,ND,Central,District #32,USA
58725,Carpio,ND,Central,District #32,USA
58727,Columbus,ND,Central,District #32,USA
58730,Crosby,ND,Central,District #32,USA
58731,Deering,ND,Central,District #32,USA
58733,Des Lacs,ND,Central,District #32,USA
58734,Donnybrook,ND,Central,District #32,USA
58735,Douglas,ND,Central,District #32,USA
58736,Drake,ND,Central,District #32,USA
58737,Flaxton,ND,Central,District #32,USA
58740,Glenburn,ND,Central,District #32,USA
58741,Granville,ND,Central,District #32,USA
58744,Karlsruhe,ND,Central,District #32,USA
58746,Kenmare,ND,Central,District #32,USA
58748,Kramer,ND,Central,District #32,USA
58750,Lansford,ND,Central,District #32,USA
58752,Lignite,ND,Central,District #32,USA
58755,Mcgregor,ND,Central,District #32,USA
58756,Makoti,ND,Central,District #32,USA
58757,Mandaree,ND,Central,District #32,USA
58758,Martin,ND,Central,District #32,USA
58759,Max,ND,Central,District #32,USA
58760,Maxbass,ND,Central,District #32,USA
58761,Mohall,ND,Central,District #32,USA
58762,Newburg,ND,Central,District #32,USA
58763,New Town,ND,Central,District #32,USA
58765,Noonan,ND,Central,District #32,USA
58768,Norwich,ND,Central,District #32,USA
58769,Palermo,ND,Central,District #32,USA
58770,Parshall,ND,Central,District #32,USA
58771,Plaza,ND,Central,District #32,USA
58772,Portal,ND,Central,District #32,USA
58773,Powers Lake,ND,Central,District #32,USA
58775,Roseglen,ND,Central,District #32,USA
58776,Ross,ND,Central,District #32,USA
58778,Ruso,ND,Central,District #32,USA
58779,Ryder,ND,Central,District #32,USA
58781,Sawyer,ND,Central,District #32,USA
58782,Sherwood,ND,Central,District #32,USA
58783,Souris,ND,Central,District #32,USA
58784,Stanley,ND,Central,District #32,USA
58785,Surrey,ND,Central,District #32,USA
58787,Tolley,ND,Central,District #32,USA
58788,Towner,ND,Central,District #32,USA
58789,Upham,ND,Central,District #32,USA
58790,Velva,ND,Central,District #32,USA
58792,Voltaire,ND,Central,District #32,USA
58793,Westhope,ND,Central,District #32,USA
58794,White Earth,ND,Central,District #32,USA
58795,Wildrose,ND,Central,District #32,USA
58801,Williston,ND,Central,District #32,USA
58802,Williston,ND,Central,District #32,USA
58830,Alamo,ND,Central,District #32,USA
58831,Alexander,ND,Central,District #32,USA
58833,Ambrose,ND,Central,District #32,USA
58835,Arnegard,ND,Central,District #32,USA
58838,Cartwright,ND,Central,District #32,USA
58843,Epping,ND,Central,District #32,USA
58844,Fortuna,ND,Central,District #32,USA
58845,Grenora,ND,Central,District #32,USA
58847,Keene,ND,Central,District #32,USA
58849,Ray,ND,Central,District #32,USA
58852,Tioga,ND,Central,District #32,USA
58853,Trenton,ND,Central,District #32,USA
58854,Watford City,ND,Central,District #32,USA
58856,Zahl,ND,Central,District #32,USA
59001,Absarokee,MT,West,District #33,USA
59002,Acton,MT,West,District #33,USA
59003,Ashland,MT,Central,District #32,USA
59004,Ashland,MT,Central,District #32,USA
59006,Ballantine,MT,West,District #33,USA
59007,Bearcreek,MT,West,District #33,USA
59008,Belfry,MT,West,District #33,USA
59010,Bighorn,MT,West,District #33,USA
59011,Big Timber,MT,West,District #33,USA
59012,Birney,MT,Central,District #32,USA
59013,Boyd,MT,West,District #33,USA
59014,Bridger,MT,West,District #33,USA
59015,Broadview,MT,West,District #33,USA
59016,Busby,MT,West,District #33,USA
59018,Clyde Park,MT,West,District #33,USA
59019,Columbus,MT,West,District #33,USA
59020,Cooke City,MT,West,District #33,USA
59022,Crow Agency,MT,West,District #33,USA
59024,Custer,MT,West,District #33,USA
59025,Decker,MT,Central,District #32,USA
59026,Edgar,MT,West,District #33,USA
59027,Emigrant,MT,West,District #33,USA
59028,Fishtail,MT,West,District #33,USA
59029,Fromberg,MT,West,District #33,USA
59030,Gardiner,MT,West,District #33,USA
59031,Garryowen,MT,West,District #33,USA
59032,Grass Range,MT,West,District #33,USA
59033,Greycliff,MT,West,District #33,USA
59034,Hardin,MT,West,District #33,USA
59035,Fort Smith,MT,West,District #33,USA
59036,Harlowton,MT,West,District #33,USA
59037,Huntley,MT,West,District #33,USA
59038,Hysham,MT,West,District #33,USA
59039,Ingomar,MT,West,District #33,USA
59041,Joliet,MT,West,District #33,USA
59043,Lame Deer,MT,West,District #33,USA
59044,Laurel,MT,West,District #33,USA
59046,Lavina,MT,West,District #33,USA
59047,Livingston,MT,West,District #33,USA
59050,Lodge Grass,MT,West,District #33,USA
59052,Mc Leod,MT,West,District #33,USA
59053,Martinsdale,MT,West,District #33,USA
59054,Melstone,MT,West,District #33,USA
59055,Melville,MT,West,District #33,USA
59057,Molt,MT,West,District #33,USA
59058,Mosby,MT,West,District #33,USA
59059,Musselshell,MT,West,District #33,USA
59061,Nye,MT,West,District #33,USA
59062,Otter,MT,Central,District #32,USA
59063,Park City,MT,West,District #33,USA
59064,Pompeys Pillar,MT,West,District #33,USA
59065,Pray,MT,West,District #33,USA
59066,Pryor,MT,West,District #33,USA
59067,Rapelje,MT,West,District #33,USA
59068,Red Lodge,MT,West,District #33,USA
59069,Reed Point,MT,West,District #33,USA
59070,Roberts,MT,West,District #33,USA
59071,Roscoe,MT,West,District #33,USA
59072,Roundup,MT,West,District #33,USA
59073,Roundup,MT,West,District #33,USA
59074,Ryegate,MT,West,District #33,USA
59075,Saint Xavier,MT,West,District #33,USA
59076,Sanders,MT,West,District #33,USA
59077,Sand Springs,MT,West,District #33,USA
59078,Shawmut,MT,West,District #33,USA
59079,Shepherd,MT,West,District #33,USA
59081,Silver Gate,MT,West,District #33,USA
59082,Springdale,MT,West,District #33,USA
59083,Sumatra,MT,West,District #33,USA
59084,Teigen,MT,West,District #33,USA
59085,Two Dot,MT,West,District #33,USA
59086,Wilsall,MT,West,District #33,USA
59087,Winnett,MT,West,District #33,USA
59088,Worden,MT,West,District #33,USA
59089,Wyola,MT,West,District #33,USA
59101,Billings,MT,West,District #33,USA
59102,Billings,MT,West,District #33,USA
59103,Billings,MT,West,District #33,USA
59104,Billings,MT,West,District #33,USA
59105,Billings,MT,West,District #33,USA
59106,Billings,MT,West,District #33,USA
59107,Billings,MT,West,District #33,USA
59108,Billings,MT,West,District #33,USA
59111,Billings,MT,West,District #33,USA
59112,Billings,MT,West,District #33,USA
59114,Billings,MT,West,District #33,USA
59115,Billings,MT,West,District #33,USA
59116,Billings,MT,West,District #33,USA
59117,Billings,MT,West,District #33,USA
59201,Wolf Point,MT,Central,District #32,USA
59211,Antelope,MT,Central,District #32,USA
59212,Bainville,MT,Central,District #32,USA
59213,Brockton,MT,Central,District #32,USA
59214,Brockway,MT,West,District #33,USA
59215,Circle,MT,West,District #33,USA
59217,Crane,MT,Central,District #32,USA
59218,Culbertson,MT,Central,District #32,USA
59219,Dagmar,MT,Central,District #32,USA
59221,Fairview,MT,Central,District #32,USA
59222,Flaxville,MT,Central,District #32,USA
59223,Fort Peck,MT,West,District #33,USA
59225,Frazer,MT,Central,District #32,USA
59226,Froid,MT,Central,District #32,USA
59230,Glasgow,MT,Central,District #32,USA
59231,Saint Marie,MT,Central,District #32,USA
59240,Glentana,MT,Central,District #32,USA
59241,Hinsdale,MT,West,District #33,USA
59242,Homestead,MT,Central,District #32,USA
59243,Lambert,MT,Central,District #32,USA
59244,Larslan,MT,Central,District #32,USA
59247,Medicine Lake,MT,Central,District #32,USA
59248,Nashua,MT,Central,District #32,USA
59250,Opheim,MT,Central,District #32,USA
59252,Outlook,MT,Central,District #32,USA
59253,Peerless,MT,Central,District #32,USA
59254,Plentywood,MT,Central,District #32,USA
59255,Poplar,MT,Central,District #32,USA
59256,Raymond,MT,Central,District #32,USA
